date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-22 23:00:00,1.04071,1.04089,1.04056,1.04057,1.04094,1.041,1.04061,1.04062,408
2025-01-22 23:15:00,1.04055,1.0409,1.04052,1.04063,1.04063,1.04094,1.0406,1.04069,261
2025-01-22 23:30:00,1.04063,1.04075,1.04062,1.04074,1.0407,1.0408,1.04066,1.04078,198
2025-01-22 23:45:00,1.04073,1.04084,1.04062,1.04077,1.04077,1.04089,1.04066,1.04081,171
2025-01-23 00:00:00,1.04076,1.04113,1.04076,1.04102,1.0408,1.04116,1.0408,1.04106,402
2025-01-23 00:15:00,1.04101,1.04116,1.04081,1.04087,1.04105,1.04121,1.04085,1.04091,326
2025-01-23 00:30:00,1.04088,1.04095,1.04067,1.04095,1.04092,1.041,1.04072,1.04099,469
2025-01-23 00:45:00,1.04093,1.04106,1.04072,1.04103,1.04096,1.0411,1.04075,1.04106,438
2025-01-23 01:00:00,1.04102,1.04158,1.04097,1.04146,1.04106,1.04161,1.04101,1.0415,783
2025-01-23 01:15:00,1.04146,1.04146,1.04082,1.04082,1.04149,1.0415,1.04086,1.04086,911
2025-01-23 01:30:00,1.04082,1.04125,1.04081,1.04095,1.04087,1.0413,1.04085,1.041,1228
2025-01-23 01:45:00,1.04094,1.04096,1.04019,1.04035,1.041,1.04102,1.04022,1.04039,1035
2025-01-23 02:00:00,1.04035,1.04041,1.03967,1.04019,1.04038,1.04045,1.03972,1.04023,1196
2025-01-23 02:15:00,1.04019,1.04061,1.04012,1.04053,1.04024,1.04065,1.04016,1.04058,878
2025-01-23 02:30:00,1.04054,1.04055,1.04011,1.04037,1.04058,1.0406,1.04014,1.04041,546
2025-01-23 02:45:00,1.04038,1.04046,1.04011,1.04035,1.04042,1.0405,1.04016,1.04039,533
2025-01-23 03:00:00,1.04035,1.04063,1.04029,1.04048,1.0404,1.04067,1.04033,1.04053,628
2025-01-23 03:15:00,1.04046,1.04076,1.04046,1.04067,1.04051,1.0408,1.04051,1.04072,549
2025-01-23 03:30:00,1.04066,1.0409,1.04057,1.04076,1.04071,1.04095,1.04062,1.0408,408
2025-01-23 03:45:00,1.04075,1.04088,1.04056,1.04088,1.0408,1.04093,1.0406,1.0409,461
2025-01-23 04:00:00,1.04086,1.04107,1.04086,1.04094,1.0409,1.04109,1.0409,1.04098,284
2025-01-23 04:15:00,1.04093,1.04117,1.04088,1.04116,1.04098,1.04122,1.04093,1.04119,491
2025-01-23 04:30:00,1.04119,1.04127,1.04112,1.04117,1.04122,1.04129,1.04116,1.04121,316
2025-01-23 04:45:00,1.04116,1.04123,1.04099,1.04107,1.04121,1.04127,1.04103,1.04111,306
2025-01-23 05:00:00,1.04107,1.04115,1.04052,1.04101,1.04112,1.0412,1.04055,1.04106,619
2025-01-23 05:15:00,1.041,1.04105,1.04068,1.04069,1.04105,1.0411,1.04072,1.04074,334
