Gmt time,Open,High,Low,Close,Volume
01.08.2022 00:30:00.000,1.02241,1.02243,1.02169,1.02222,4832350032.8062
01.08.2022 00:45:00.000,1.02221,1.02238,1.02154,1.02208,3421400001.5260005
01.08.2022 01:00:00.000,1.02207,1.02332,1.02159,1.02328,5040639968.871901
01.08.2022 01:15:00.000,1.02327,1.02349,1.02296,1.02333,4722229995.727601
01.08.2022 01:30:00.000,1.02330,1.02408,1.02311,1.02368,5970059997.5586
01.08.2022 01:45:00.000,1.02369,1.02395,1.02310,1.02332,6368549888.610899
01.08.2022 02:00:00.000,1.02332,1.02380,1.02321,1.02360,5395639938.3547
01.08.2022 02:15:00.000,1.02361,1.02396,1.02340,1.02391,3585909980.7739
01.08.2022 02:30:00.000,1.02392,1.02417,1.02374,1.02402,3297300010.6810994
01.08.2022 02:45:00.000,1.02403,1.02411,1.02372,1.02402,4025150024.4139996
01.08.2022 03:00:00.000,1.02402,1.02408,1.02299,1.02309,3007329975.1281996
01.08.2022 03:15:00.000,1.02309,1.02310,1.02251,1.02282,3609570003.5095997
01.08.2022 03:30:00.000,1.02283,1.02293,1.02253,1.02293,1899240013.1223998
01.08.2022 03:45:00.000,1.02294,1.02294,1.02238,1.02259,1677760021.2097
01.08.2022 04:00:00.000,1.02257,1.02262,1.02210,1.02227,2619179985.0464005
01.08.2022 04:15:00.000,1.02226,1.02298,1.02226,1.02282,3099580001.8309994
01.08.2022 04:30:00.000,1.02283,1.02319,1.02274,1.02290,2259519989.0136995
01.08.2022 04:45:00.000,1.02291,1.02296,1.02225,1.02242,2208589981.0790005
01.08.2022 05:00:00.000,1.02243,1.02260,1.02218,1.02228,2700559967.0413
01.08.2022 05:15:00.000,1.02228,1.02251,1.02226,1.02241,2242619976.0437
01.08.2022 05:30:00.000,1.02241,1.02248,1.02193,1.02210,1783709983.8257
01.08.2022 05:45:00.000,1.02209,1.02246,1.02138,1.02164,3309939971.9238005
01.08.2022 06:00:00.000,1.02163,1.02232,1.02155,1.02208,6654739898.681599
01.08.2022 06:15:00.000,1.02207,1.02233,1.02136,1.02183,3910390022.2777004
01.08.2022 06:30:00.000,1.02184,1.02273,1.02163,1.02272,6376399978.6377
01.08.2022 06:45:00.000,1.02271,1.02412,1.02267,1.02337,6461579956.054701
01.08.2022 07:00:00.000,1.02338,1.02372,1.02280,1.02332,7090770080.566398
01.08.2022 07:15:00.000,1.02333,1.02408,1.02274,1.02285,6304480010.9862995
01.08.2022 07:30:00.000,1.02284,1.02411,1.02250,1.02382,7254359924.316301
01.08.2022 07:45:00.000,1.02382,1.02398,1.02272,1.02302,5892320037.841699
01.08.2022 08:00:00.000,1.02303,1.02467,1.02274,1.02451,7386929992.675798
01.08.2022 08:15:00.000,1.02450,1.02450,1.02339,1.02400,5976530075.0732
01.08.2022 08:30:00.000,1.02401,1.02680,1.02401,1.02592,9125639923.0958
01.08.2022 08:45:00.000,1.02592,1.02617,1.02493,1.02562,5360450027.4659
01.08.2022 09:00:00.000,1.02562,1.02650,1.02519,1.02554,5343739959.716999
01.08.2022 09:15:00.000,1.02553,1.02611,1.02523,1.02566,4852209960.9376
01.08.2022 09:30:00.000,1.02563,1.02703,1.02563,1.02670,5551379974.365201
01.08.2022 09:45:00.000,1.02671,1.02702,1.02558,1.02643,7075239990.234399
01.08.2022 10:00:00.000,1.02644,1.02678,1.02568,1.02575,5165259994.506899
01.08.2022 10:15:00.000,1.02575,1.02616,1.02538,1.02578,5098939956.665199
01.08.2022 10:30:00.000,1.02577,1.02629,1.02467,1.02473,4815230018.615701
01.08.2022 10:45:00.000,1.02474,1.02580,1.02466,1.02521,5994109954.834101
01.08.2022 11:00:00.000,1.02522,1.02545,1.02461,1.02475,6228359985.351601
01.08.2022 11:15:00.000,1.02475,1.02476,1.02350,1.02431,5698299972.5343
01.08.2022 11:30:00.000,1.02430,1.02469,1.02388,1.02390,5742900039.6727
01.08.2022 11:45:00.000,1.02390,1.02422,1.02292,1.02334,8316980010.9862995
01.08.2022 12:00:00.000,1.02334,1.02363,1.02253,1.02331,5973540023.8037
01.08.2022 12:15:00.000,1.02332,1.02413,1.02312,1.02322,8087989929.1992
01.08.2022 12:30:00.000,1.02323,1.02389,1.02281,1.02370,8005370056.152301
01.08.2022 12:45:00.000,1.02368,1.02411,1.02272,1.02363,10130979919.433601
01.08.2022 13:00:00.000,1.02364,1.02612,1.02269,1.02577,11033739929.1993
01.08.2022 13:15:00.000,1.02577,1.02630,1.02474,1.02498,7923079986.572399
01.08.2022 13:30:00.000,1.02497,1.02520,1.02402,1.02502,10415229980.468899
01.08.2022 13:45:00.000,1.02501,1.02571,1.02458,1.02544,9602860015.869001
01.08.2022 14:00:00.000,1.02541,1.02662,1.02345,1.02637,20098659973.1448
01.08.2022 14:15:00.000,1.02637,1.02703,1.02567,1.02608,10682619964.5994
01.08.2022 14:30:00.000,1.02609,1.02693,1.02585,1.02692,11218979949.9513
01.08.2022 14:45:00.000,1.02692,1.02752,1.02677,1.02730,9577479980.468899
01.08.2022 15:00:00.000,1.02729,1.02751,1.02668,1.02722,8023209930.419899
01.08.2022 15:15:00.000,1.02723,1.02744,1.02691,1.02725,8112429962.1582
01.08.2022 15:30:00.000,1.02727,1.02754,1.02713,1.02747,4397860038.7574005
01.08.2022 15:45:00.000,1.02747,1.02754,1.02669,1.02686,4466549964.904901
01.08.2022 16:00:00.000,1.02686,1.02739,1.02684,1.02716,6439359954.834
01.08.2022 16:15:00.000,1.02717,1.02743,1.02628,1.02651,5548000000.000001
01.08.2022 16:30:00.000,1.02651,1.02692,1.02631,1.02679,4040829994.2015996
01.08.2022 16:45:00.000,1.02678,1.02752,1.02678,1.02744,3732070007.3243003
01.08.2022 17:00:00.000,1.02744,1.02745,1.02635,1.02649,5854709991.455
01.08.2022 17:15:00.000,1.02647,1.02658,1.02568,1.02573,4540710021.972699
01.08.2022 17:30:00.000,1.02571,1.02596,1.02553,1.02563,3547649993.896499
01.08.2022 17:45:00.000,1.02561,1.02600,1.02533,1.02598,4282590026.855299
01.08.2022 18:00:00.000,1.02597,1.02626,1.02551,1.02571,4735329971.313499
01.08.2022 18:15:00.000,1.02571,1.02579,1.02506,1.02523,4559420013.427699
01.08.2022 18:30:00.000,1.02523,1.02541,1.02510,1.02513,4099840026.8553996
01.08.2022 18:45:00.000,1.02513,1.02571,1.02456,1.02542,6503550048.8281
01.08.2022 19:00:00.000,1.02539,1.02563,1.02497,1.02562,6301360046.386701
01.08.2022 19:15:00.000,1.02562,1.02597,1.02545,1.02546,4033520027.1604996
01.08.2022 19:30:00.000,1.02545,1.02586,1.02536,1.02579,3638470035.553
01.08.2022 19:45:00.000,1.02579,1.02597,1.02556,1.02586,4248910049.4385
01.08.2022 20:00:00.000,1.02586,1.02612,1.02560,1.02609,1201080009.4606001
01.08.2022 20:15:00.000,1.02609,1.02611,1.02571,1.02579,794020013.8091998
01.08.2022 20:30:00.000,1.02580,1.02586,1.02569,1.02569,500630001.0680999
01.08.2022 20:45:00.000,1.02568,1.02642,1.02565,1.02641,653450006.9619
01.08.2022 21:00:00.000,1.02647,1.02654,1.02600,1.02624,69400000.58730002
01.08.2022 21:15:00.000,1.02634,1.02636,1.02592,1.02633,116169999.7038
01.08.2022 21:30:00.000,1.02632,1.02634,1.02602,1.02606,350520004.3918
01.08.2022 21:45:00.000,1.02606,1.02620,1.02602,1.02605,135700001.5973
01.08.2022 22:00:00.000,1.02599,1.02638,1.02590,1.02601,1266759999.2753
01.08.2022 22:15:00.000,1.02601,1.02626,1.02597,1.02606,3021999996.1854
01.08.2022 22:30:00.000,1.02606,1.02640,1.02597,1.02611,2634700000.7631
01.08.2022 22:45:00.000,1.02612,1.02640,1.02600,1.02626,1327760002.1364
01.08.2022 23:00:00.000,1.02625,1.02691,1.02621,1.02676,3242210010.5286
01.08.2022 23:15:00.000,1.02676,1.02682,1.02652,1.02654,3744900009.1552
01.08.2022 23:30:00.000,1.02655,1.02658,1.02626,1.02639,1548919998.1688
01.08.2022 23:45:00.000,1.02638,1.02641,1.02598,1.02632,1903210002.8992
02.08.2022 00:00:00.000,1.02631,1.02659,1.02571,1.02606,5874950012.206901
02.08.2022 00:15:00.000,1.02603,1.02728,1.02566,1.02714,5599719970.703099
02.08.2022 00:30:00.000,1.02713,1.02942,1.02674,1.02856,8796900024.414099
02.08.2022 00:45:00.000,1.02854,1.02907,1.02849,1.02871,9895690063.476702
02.08.2022 01:00:00.000,1.02871,1.02871,1.02662,1.02682,10575179931.6409
02.08.2022 01:15:00.000,1.02684,1.02751,1.02655,1.02737,7879310028.076001
02.08.2022 01:30:00.000,1.02735,1.02836,1.02710,1.02725,7151019989.0135
02.08.2022 01:45:00.000,1.02724,1.02751,1.02662,1.02688,5767579986.5723
02.08.2022 02:00:00.000,1.02688,1.02724,1.02614,1.02645,7177400070.190399
02.08.2022 02:15:00.000,1.02647,1.02696,1.02616,1.02685,7144480102.539101
02.08.2022 02:30:00.000,1.02684,1.02743,1.02675,1.02700,5428180030.8228
02.08.2022 02:45:00.000,1.02698,1.02768,1.02678,1.02750,5827309959.411699
02.08.2022 03:00:00.000,1.02749,1.02755,1.02657,1.02676,7132799987.792898
02.08.2022 03:15:00.000,1.02678,1.02829,1.02668,1.02772,6758609985.351601
02.08.2022 03:30:00.000,1.02771,1.02771,1.02708,1.02769,3588379989.6241
02.08.2022 03:45:00.000,1.02770,1.02770,1.02724,1.02739,2575040023.8037004
02.08.2022 04:00:00.000,1.02741,1.02761,1.02720,1.02740,1831599991.7984
02.08.2022 04:15:00.000,1.02741,1.02763,1.02708,1.02719,1717959991.4551
02.08.2022 04:30:00.000,1.02720,1.02799,1.02687,1.02744,6285030075.073399
02.08.2022 04:45:00.000,1.02745,1.02747,1.02692,1.02715,4001420028.6865005
02.08.2022 05:00:00.000,1.02715,1.02752,1.02704,1.02739,4175910003.6619997
02.08.2022 05:15:00.000,1.02740,1.02764,1.02698,1.02748,4971230003.3569
02.08.2022 05:30:00.000,1.02749,1.02770,1.02720,1.02750,3390000034.3321996
02.08.2022 05:45:00.000,1.02750,1.02766,1.02657,1.02681,3089059997.5586
02.08.2022 06:00:00.000,1.02678,1.02678,1.02579,1.02590,7466280059.814401
02.08.2022 06:15:00.000,1.02588,1.02600,1.02517,1.02550,6617060043.335
02.08.2022 06:30:00.000,1.02547,1.02549,1.02363,1.02401,6031960098.2665
02.08.2022 06:45:00.000,1.02399,1.02492,1.02389,1.02421,4954069992.0655
02.08.2022 07:00:00.000,1.02420,1.02472,1.02350,1.02390,10766980041.504
02.08.2022 07:15:00.000,1.02390,1.02483,1.02363,1.02407,7127760009.765698
02.08.2022 07:30:00.000,1.02407,1.02407,1.02154,1.02278,7958060058.5937
02.08.2022 07:45:00.000,1.02280,1.02350,1.02217,1.02250,6232129974.365199
02.08.2022 08:00:00.000,1.02252,1.02302,1.02196,1.02290,6126590042.1143
02.08.2022 08:15:00.000,1.02294,1.02448,1.02265,1.02355,6150489990.234301
02.08.2022 08:30:00.000,1.02353,1.02381,1.02289,1.02327,6263290069.580201
02.08.2022 08:45:00.000,1.02326,1.02417,1.02311,1.02410,5385249954.223701
02.08.2022 09:00:00.000,1.02408,1.02435,1.02387,1.02422,4808569946.2892
02.08.2022 09:15:00.000,1.02421,1.02428,1.02324,1.02357,4552979995.7276
02.08.2022 09:30:00.000,1.02356,1.02457,1.02316,1.02386,5275969985.961801
02.08.2022 09:45:00.000,1.02387,1.02391,1.02330,1.02384,4611600082.397399
02.08.2022 10:00:00.000,1.02384,1.02395,1.02306,1.02357,4041729988.0981994
02.08.2022 10:15:00.000,1.02357,1.02389,1.02314,1.02342,3751339973.449699
02.08.2022 10:30:00.000,1.02341,1.02374,1.02336,1.02336,3755849990.8446
02.08.2022 10:45:00.000,1.02334,1.02335,1.02215,1.02271,4650879959.1065
02.08.2022 11:00:00.000,1.02272,1.02363,1.02240,1.02324,4523650009.1553
02.08.2022 11:15:00.000,1.02323,1.02430,1.02316,1.02383,4692580001.831099
02.08.2022 11:30:00.000,1.02382,1.02412,1.02317,1.02331,4679509902.9542
02.08.2022 11:45:00.000,1.02329,1.02395,1.02195,1.02240,5919509979.247999
02.08.2022 12:00:00.000,1.02240,1.02329,1.02215,1.02247,5302619995.1172
02.08.2022 12:15:00.000,1.02248,1.02261,1.02102,1.02166,5642470001.220799
02.08.2022 12:30:00.000,1.02166,1.02189,1.02075,1.02147,7145189971.924001
02.08.2022 12:45:00.000,1.02146,1.02181,1.02071,1.02123,5418000000.000199
02.08.2022 13:00:00.000,1.02124,1.02297,1.02124,1.02288,5870470016.479401
02.08.2022 13:15:00.000,1.02283,1.02315,1.02159,1.02245,6086480026.2451
02.08.2022 13:30:00.000,1.02246,1.02363,1.02209,1.02241,8523050048.828198
02.08.2022 13:45:00.000,1.02241,1.02273,1.02026,1.02071,13436779846.1916
02.08.2022 14:00:00.000,1.02072,1.02095,1.01813,1.01943,12979980102.538998
02.08.2022 14:15:00.000,1.01943,1.02101,1.01905,1.02076,9230149902.3437
02.08.2022 14:30:00.000,1.02076,1.02121,1.01935,1.02069,10454699951.172098
02.08.2022 14:45:00.000,1.02068,1.02095,1.01933,1.02000,10725340057.373201
02.08.2022 15:00:00.000,1.01999,1.02046,1.01914,1.01916,8551509948.7305
02.08.2022 15:15:00.000,1.01917,1.02032,1.01912,1.02008,8633229888.915998
02.08.2022 15:30:00.000,1.02008,1.02135,1.01987,1.02039,8036680068.9698
02.08.2022 15:45:00.000,1.02039,1.02046,1.01916,1.01962,7968339996.3381
02.08.2022 16:00:00.000,1.01962,1.02064,1.01920,1.02020,7267399993.896501
02.08.2022 16:15:00.000,1.02021,1.02108,1.02021,1.02071,5657520004.272299
02.08.2022 16:30:00.000,1.02070,1.02071,1.01988,1.02024,5283750015.2588
02.08.2022 16:45:00.000,1.02022,1.02023,1.01934,1.01954,4391009994.507
02.08.2022 17:00:00.000,1.01952,1.01963,1.01872,1.01882,4219739990.2341995
02.08.2022 17:15:00.000,1.01881,1.01881,1.01730,1.01758,5533259933.4719
02.08.2022 17:30:00.000,1.01757,1.01781,1.01726,1.01752,5262199996.948099
02.08.2022 17:45:00.000,1.01751,1.01849,1.01713,1.01844,6197380020.141601
02.08.2022 18:00:00.000,1.01842,1.01845,1.01765,1.01796,4781220069.8852005
02.08.2022 18:15:00.000,1.01797,1.01872,1.01746,1.01866,5159760009.765599
02.08.2022 18:30:00.000,1.01867,1.01898,1.01808,1.01809,4099809997.5585003
02.08.2022 18:45:00.000,1.01808,1.01839,1.01726,1.01731,5034099990.8447
02.08.2022 19:00:00.000,1.01731,1.01760,1.01714,1.01752,3993420028.6865
02.08.2022 19:15:00.000,1.01752,1.01779,1.01742,1.01759,3593379974.3651
02.08.2022 19:30:00.000,1.01758,1.01808,1.01746,1.01796,5077629989.6241
02.08.2022 19:45:00.000,1.01796,1.01798,1.01684,1.01692,3294279983.5206995
02.08.2022 20:00:00.000,1.01694,1.01701,1.01670,1.01671,965329996.1087999
02.08.2022 20:15:00.000,1.01672,1.01686,1.01638,1.01652,746290000.4388
02.08.2022 20:30:00.000,1.01651,1.01666,1.01639,1.01656,358999999.28470004
02.08.2022 20:45:00.000,1.01657,1.01674,1.01655,1.01669,374120001.31589997
02.08.2022 21:00:00.000,1.01673,1.01679,1.01667,1.01667,16399999.916500004
02.08.2022 21:15:00.000,1.01667,1.01667,1.01647,1.01665,202939998.62669998
02.08.2022 21:30:00.000,1.01663,1.01663,1.01646,1.01654,332260003.5669
02.08.2022 21:45:00.000,1.01655,1.01655,1.01645,1.01654,350550005.43599993
02.08.2022 22:00:00.000,1.01652,1.01718,1.01646,1.01718,972019993.7818999
02.08.2022 22:15:00.000,1.01718,1.01729,1.01685,1.01695,989209999.0844
02.08.2022 22:30:00.000,1.01694,1.01723,1.01686,1.01702,1688850025.177
02.08.2022 22:45:00.000,1.01699,1.01706,1.01634,1.01646,3478609985.3517003
02.08.2022 23:00:00.000,1.01645,1.01662,1.01623,1.01638,3096970016.4795
02.08.2022 23:15:00.000,1.01640,1.01641,1.01573,1.01586,3911520034.7899
02.08.2022 23:30:00.000,1.01587,1.01615,1.01563,1.01563,3652279953.003
02.08.2022 23:45:00.000,1.01565,1.01579,1.01550,1.01569,3713379951.4772
03.08.2022 00:00:00.000,1.01567,1.01646,1.01560,1.01570,6973680023.193401
03.08.2022 00:15:00.000,1.01571,1.01602,1.01508,1.01512,4863650009.1555
03.08.2022 00:30:00.000,1.01513,1.01560,1.01503,1.01509,2796429992.6759005
03.08.2022 00:45:00.000,1.01510,1.01585,1.01508,1.01585,2804360046.3868003
03.08.2022 01:00:00.000,1.01584,1.01654,1.01571,1.01649,5470930007.934599
03.08.2022 01:15:00.000,1.01650,1.01672,1.01609,1.01614,4454639976.5014
03.08.2022 01:30:00.000,1.01611,1.01657,1.01589,1.01642,3210620018.0053005
03.08.2022 01:45:00.000,1.01641,1.01714,1.01625,1.01711,6766129989.623999
03.08.2022 02:00:00.000,1.01712,1.01772,1.01690,1.01735,2935479976.6540008
03.08.2022 02:15:00.000,1.01735,1.01774,1.01719,1.01732,2697379989.6240997
03.08.2022 02:30:00.000,1.01731,1.01783,1.01731,1.01774,2146419994.3544002
03.08.2022 02:45:00.000,1.01773,1.01825,1.01759,1.01807,6068499969.482201
03.08.2022 03:00:00.000,1.01808,1.01837,1.01798,1.01837,4573240066.5284
03.08.2022 03:15:00.000,1.01838,1.01900,1.01790,1.01796,5760789978.0273
03.08.2022 03:30:00.000,1.01795,1.01837,1.01776,1.01830,3528820030.2122006
03.08.2022 03:45:00.000,1.01831,1.01940,1.01822,1.01917,4763610015.8692
03.08.2022 04:00:00.000,1.01918,1.01935,1.01887,1.01902,5487369964.5996
03.08.2022 04:15:00.000,1.01902,1.01910,1.01874,1.01895,3457640045.166
03.08.2022 04:30:00.000,1.01894,1.01910,1.01854,1.01859,4195490020.7517996
03.08.2022 04:45:00.000,1.01859,1.01882,1.01817,1.01861,3893949996.9481997
03.08.2022 05:00:00.000,1.01863,1.01874,1.01790,1.01793,4541670043.9453
03.08.2022 05:15:00.000,1.01796,1.01823,1.01759,1.01789,4606149948.120299
03.08.2022 05:30:00.000,1.01788,1.01834,1.01783,1.01818,4552340019.225901
03.08.2022 05:45:00.000,1.01818,1.01828,1.01749,1.01765,4527920013.4277
03.08.2022 06:00:00.000,1.01761,1.01803,1.01699,1.01760,6057129943.8477
03.08.2022 06:15:00.000,1.01760,1.01777,1.01676,1.01748,5158080032.3485
03.08.2022 06:30:00.000,1.01748,1.01786,1.01611,1.01639,7123499954.2237
03.08.2022 06:45:00.000,1.01640,1.01671,1.01545,1.01598,7997680023.193499
03.08.2022 07:00:00.000,1.01598,1.01731,1.01596,1.01703,9931140045.165901
03.08.2022 07:15:00.000,1.01704,1.01916,1.01693,1.01848,10454970062.256
03.08.2022 07:30:00.000,1.01849,1.01879,1.01788,1.01841,7507360015.869301
03.08.2022 07:45:00.000,1.01842,1.01850,1.01756,1.01780,7605650024.414101
03.08.2022 08:00:00.000,1.01783,1.01888,1.01783,1.01810,7939959960.9376
03.08.2022 08:15:00.000,1.01810,1.01893,1.01808,1.01880,5956149993.8965
03.08.2022 08:30:00.000,1.01880,1.01891,1.01815,1.01852,5949350082.3973
03.08.2022 08:45:00.000,1.01853,1.01889,1.01819,1.01884,6494399963.379
03.08.2022 09:00:00.000,1.01882,1.01981,1.01850,1.01950,7225839904.785399
03.08.2022 09:15:00.000,1.01949,1.01956,1.01855,1.01855,6753719985.962
03.08.2022 09:30:00.000,1.01855,1.01909,1.01816,1.01865,6425369979.8586
03.08.2022 09:45:00.000,1.01864,1.01890,1.01833,1.01866,5315570007.3242
03.08.2022 10:00:00.000,1.01866,1.02005,1.01866,1.01980,7022030059.8143
03.08.2022 10:15:00.000,1.01980,1.01981,1.01805,1.01816,8863170104.9807
03.08.2022 10:30:00.000,1.01814,1.01858,1.01789,1.01834,7616400024.414299
03.08.2022 10:45:00.000,1.01833,1.01921,1.01825,1.01882,7421140106.2014
03.08.2022 11:00:00.000,1.01882,1.01990,1.01874,1.01965,7682609954.8342
03.08.2022 11:15:00.000,1.01965,1.02106,1.01881,1.02077,7528260009.765699
03.08.2022 11:30:00.000,1.02077,1.02099,1.01874,1.01890,9321649902.3438
03.08.2022 11:45:00.000,1.01890,1.01901,1.01805,1.01845,8662150024.4142
03.08.2022 12:00:00.000,1.01845,1.01948,1.01835,1.01948,8090450012.207001
03.08.2022 12:15:00.000,1.01946,1.01971,1.01863,1.01863,7095709991.455
03.08.2022 12:30:00.000,1.01864,1.01940,1.01829,1.01900,8246359924.316401
03.08.2022 12:45:00.000,1.01899,1.01910,1.01802,1.01864,7179539947.5098
03.08.2022 13:00:00.000,1.01863,1.01878,1.01762,1.01764,7451690002.441401
03.08.2022 13:15:00.000,1.01763,1.01787,1.01661,1.01732,8571529968.2618
03.08.2022 13:30:00.000,1.01733,1.01789,1.01660,1.01684,5761589996.3379
03.08.2022 13:45:00.000,1.01682,1.01758,1.01657,1.01704,5942189971.924
03.08.2022 14:00:00.000,1.01700,1.01704,1.01356,1.01471,12194529998.7794
03.08.2022 14:15:00.000,1.01469,1.01469,1.01277,1.01399,10854219970.7032
03.08.2022 14:30:00.000,1.01398,1.01452,1.01263,1.01336,8784140014.6483
03.08.2022 14:45:00.000,1.01336,1.01374,1.01254,1.01305,8412530059.814501
03.08.2022 15:00:00.000,1.01306,1.01379,1.01230,1.01345,6218519958.496099
03.08.2022 15:15:00.000,1.01342,1.01405,1.01323,1.01370,6083159942.6269
03.08.2022 15:30:00.000,1.01371,1.01469,1.01349,1.01418,6043459960.9376
03.08.2022 15:45:00.000,1.01420,1.01449,1.01371,1.01448,5448719955.444401
03.08.2022 16:00:00.000,1.01448,1.01570,1.01405,1.01526,5785920043.9452
03.08.2022 16:15:00.000,1.01524,1.01668,1.01499,1.01568,5816140029.907101
03.08.2022 16:30:00.000,1.01567,1.01610,1.01511,1.01543,3733929977.417001
03.08.2022 16:45:00.000,1.01543,1.01543,1.01463,1.01503,3282379989.624
03.08.2022 17:00:00.000,1.01503,1.01554,1.01488,1.01525,3297530017.8526993
03.08.2022 17:15:00.000,1.01525,1.01568,1.01521,1.01567,3252930000.3050003
03.08.2022 17:30:00.000,1.01565,1.01603,1.01549,1.01566,1991460037.2315004
03.08.2022 17:45:00.000,1.01568,1.01587,1.01509,1.01581,3092500022.8880997
03.08.2022 18:00:00.000,1.01581,1.01607,1.01535,1.01554,3151369972.2292004
03.08.2022 18:15:00.000,1.01552,1.01605,1.01532,1.01585,2803310016.632
03.08.2022 18:30:00.000,1.01586,1.01608,1.01494,1.01511,2915570003.5093994
03.08.2022 18:45:00.000,1.01509,1.01569,1.01494,1.01553,3922360038.7573
03.08.2022 19:00:00.000,1.01552,1.01615,1.01544,1.01609,4365819992.0653
03.08.2022 19:15:00.000,1.01608,1.01665,1.01601,1.01658,4103770011.9017005
03.08.2022 19:30:00.000,1.01656,1.01742,1.01645,1.01719,2830639995.575
03.08.2022 19:45:00.000,1.01718,1.01720,1.01671,1.01686,3398049964.9047
03.08.2022 20:00:00.000,1.01686,1.01725,1.01682,1.01686,1658629989.6239004
03.08.2022 20:15:00.000,1.01687,1.01708,1.01682,1.01699,1861450027.4655998
03.08.2022 20:30:00.000,1.01700,1.01723,1.01678,1.01718,1267040002.8229
03.08.2022 20:45:00.000,1.01719,1.01725,1.01679,1.01689,905770005.2263999
03.08.2022 21:00:00.000,1.01689,1.01701,1.01689,1.01693,18890000.1943
03.08.2022 21:15:00.000,1.01693,1.01700,1.01680,1.01697,77769999.8618
03.08.2022 21:30:00.000,1.01696,1.01704,1.01690,1.01700,128209998.9653
03.08.2022 21:45:00.000,1.01700,1.01711,1.01696,1.01705,193289999.2467
03.08.2022 22:00:00.000,1.01705,1.01721,1.01562,1.01611,1706050026.8937001
03.08.2022 22:15:00.000,1.01612,1.01647,1.01595,1.01604,1390290012.3596997
03.08.2022 22:30:00.000,1.01605,1.01653,1.01604,1.01636,1987680000.3052998
03.08.2022 22:45:00.000,1.01637,1.01637,1.01620,1.01624,1190180000.3053
03.08.2022 23:00:00.000,1.01623,1.01625,1.01590,1.01595,2039689987.1826
03.08.2022 23:15:00.000,1.01593,1.01598,1.01573,1.01582,1364470012.6646001
03.08.2022 23:30:00.000,1.01581,1.01603,1.01581,1.01600,530169996.2614
03.08.2022 23:45:00.000,1.01599,1.01601,1.01569,1.01569,1741699989.3189998
04.08.2022 00:00:00.000,1.01568,1.01619,1.01544,1.01595,4272759994.5069
04.08.2022 00:15:00.000,1.01595,1.01615,1.01575,1.01595,2608880020.1416
04.08.2022 00:30:00.000,1.01594,1.01652,1.01584,1.01632,3159190013.885401
04.08.2022 00:45:00.000,1.01633,1.01667,1.01608,1.01656,4627880065.917901
04.08.2022 01:00:00.000,1.01656,1.01673,1.01615,1.01625,3693790039.0624995
04.08.2022 01:15:00.000,1.01627,1.01720,1.01623,1.01712,4344680007.9345
04.08.2022 01:30:00.000,1.01712,1.01765,1.01707,1.01747,4467669952.3927
04.08.2022 01:45:00.000,1.01746,1.01756,1.01690,1.01696,3396579986.5723
04.08.2022 02:00:00.000,1.01697,1.01732,1.01673,1.01675,3048690025.3294992
04.08.2022 02:15:00.000,1.01674,1.01691,1.01655,1.01667,2244889999.3894997
04.08.2022 02:30:00.000,1.01668,1.01669,1.01619,1.01652,2066919975.2807999
04.08.2022 02:45:00.000,1.01651,1.01669,1.01629,1.01652,1624950012.2071
04.08.2022 03:00:00.000,1.01651,1.01711,1.01649,1.01679,2892909992.218
04.08.2022 03:15:00.000,1.01680,1.01691,1.01640,1.01653,2293140003.2043
04.08.2022 03:30:00.000,1.01654,1.01660,1.01617,1.01620,2612070007.3242993
04.08.2022 03:45:00.000,1.01621,1.01632,1.01606,1.01632,1835499999.9999998
04.08.2022 04:00:00.000,1.01631,1.01663,1.01629,1.01648,2693189998.6267004
04.08.2022 04:15:00.000,1.01648,1.01650,1.01629,1.01635,2248639991.7604
04.08.2022 04:30:00.000,1.01634,1.01654,1.01613,1.01644,2197909988.4033
04.08.2022 04:45:00.000,1.01645,1.01676,1.01627,1.01644,1704699993.1332002
04.08.2022 05:00:00.000,1.01644,1.01671,1.01627,1.01665,2596619987.4879003
04.08.2022 05:15:00.000,1.01665,1.01742,1.01658,1.01726,2634199989.3188996
04.08.2022 05:30:00.000,1.01725,1.01730,1.01634,1.01656,3344229995.7275
04.08.2022 05:45:00.000,1.01655,1.01701,1.01623,1.01632,2375020050.0488
04.08.2022 06:00:00.000,1.01635,1.01680,1.01622,1.01639,4413000007.6294
04.08.2022 06:15:00.000,1.01640,1.01652,1.01570,1.01617,4693849990.844701
04.08.2022 06:30:00.000,1.01616,1.01666,1.01577,1.01649,4001580017.09
04.08.2022 06:45:00.000,1.01647,1.01728,1.01626,1.01684,4191129989.6239996
04.08.2022 07:00:00.000,1.01684,1.01848,1.01667,1.01793,8297400054.9316
04.08.2022 07:15:00.000,1.01794,1.01865,1.01767,1.01847,9086910095.214901
04.08.2022 07:30:00.000,1.01847,1.01866,1.01785,1.01786,6976089950.5617
04.08.2022 07:45:00.000,1.01787,1.01811,1.01740,1.01794,7040250061.0352
04.08.2022 08:00:00.000,1.01793,1.01865,1.01750,1.01832,7736400024.4141
04.08.2022 08:15:00.000,1.01833,1.01878,1.01756,1.01762,7272969970.703098
04.08.2022 08:30:00.000,1.01763,1.01832,1.01747,1.01828,5246479965.210001
04.08.2022 08:45:00.000,1.01827,1.01944,1.01788,1.01919,4961970046.9969
04.08.2022 09:00:00.000,1.01920,1.01932,1.01867,1.01879,3861509979.2481
04.08.2022 09:15:00.000,1.01879,1.01944,1.01859,1.01915,5233119949.3409
